Received Date,From,Email Subject,Message Content
2021-09-11 13:20:05+05:30,"""Integrated Insurance"" <Response@integratedinsurance.in>",Renewal of your Policy - 21703949,"multipart/alternative;
	boundary=""----=_NextPart_000_064F_01D7A70F.BBB10E90"""
2021-09-11 12:56:45+05:30,MoneyTap <info@updates.moneytap.com>,"=?UTF-8?Q?From_October_1,_cheque_books_of_these_2_banks_won't_be_valid_?=
 =?UTF-8?Q?=F0=9F=98=A8?=","multipart/alternative;
	boundary=""b1_3c3a5825a19f698776012efd3dbd66fb"""
2021-09-11 12:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 11:53:11+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 11:50:32+05:30,ICICI Bank <services@custcomm.icicibank.com>,Learn how wisdom passed on from our parents can shape our financial life,"multipart/alternative;
	boundary=""b1_154640fb013c46c96701952f88321602"""
2021-09-11 11:34:01+05:30,GemPundit <promotions@mailer.gempundit.com>,"=?UTF-8?Q?Special_Invite:_Mega_Festive_S?=
 =?UTF-8?Q?eason_Sale_Live_For_Customers=F0=9F=8E=81?=","multipart/mixed; 
	boundary=""----=_Part_21572248_1076923273.1631340240600"""
2021-09-11 10:52:56+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 10:15:45+05:30,XDA <newsletter@xda-developers.com>,"This is the OnePlus Buds Z2, an upcoming pair of affordable wireless earbuds",text/html; charset=UTF-8
2021-09-11 10:02:36+05:30,Medium Membership <members@medium.com>,Make Medium yours,multipart/alternative; boundary=ff7ad4c8140f83dd5255cdaabb324655aa8a8ceb940d5bdd7d57a8d8c924
2021-09-11 09:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 08:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 08:32:25+05:30,"""Amazon.in"" <store-news@amazon.in>","""boAt Airdopes 441 TWS Ear-Buds with..."" and more","multipart/alternative; 
	boundary=""----=_Part_4185770_1588321635.1631329345112"""
2021-09-11 07:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 07:40:28+05:30,CoinCodex <noreply@coincodex.com>,"=?utf-8?B?4q2Q?= Your Daily Crypto Recap (Sep 11, 2021).","multipart/alternative; 
	boundary=""----=_Part_5043_1058377911.1631326227833"""
2021-09-11 07:00:02+05:30,Medium Daily Digest <noreply@medium.com>,"Kaggle Developers =?UTF-8?B?Q2Fu4oCZdA==?= Answer This Question Worth
 Millions | Jordi Bassaganas in Geek Culture",multipart/alternative; boundary=dde14a641ce6b53b7eb95a20ce5d7bba8ec8311601d3c2e410b41ae5c47d
2021-09-11 05:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 02:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 01:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 00:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-11 00:32:10+05:30,Surfshark <info@mail.surfshark.com>,Meet Surfshark One: Your ultimate security bundle,"multipart/alternative; 
	boundary=""----=_Part_8500926_1826386820.1631300529740"""
2021-09-10 23:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 22:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 21:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 20:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 20:19:33+05:30,HDFC Bank <Information@hdfcbank.net>,"Deepak,Claim your New Loan Limit on Credit Card
 =?UTF-8?Q?No=2Exx5344=C2=A0=40?= ZERO Processing
 =?UTF-8?Q?Fee!=C2=A0=F0=9F=A4=A9?=","multipart/alternative; boundary=""----sinikael-?=_1-927542071"""
2021-09-10 20:10:00+05:30,SBI Card <Communications1@sbicard.com>,SBI Card App: Smart App for the Smart You! Download now,"multipart/alternative;
	boundary=""b1_e651c29c9cc01c3ebe13a86dbb11297a"""
2021-09-10 19:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 18:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 18:31:49+05:30,MIVI <update@mivi.in>,Ready to see the future?,"multipart/alternative;
	boundary=""b1_dc00c0c773cf1f842af8c4e1947b2632"""
2021-09-10 17:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 17:52:23+05:30,"""Medium Membership"" <members@medium.com>",The Edition: Do you remember where you were on 9/11?,"multipart/alternative; boundary=""_----zQSp5bn5+KN6Yc5o0TNuoA===_7F/6D-19918-DEC4B316"""
2021-09-10 17:29:54+05:30,"""Nomics.com News"" <news@nomics.com>","ETH Down 3.05%, Bitcoin and Ether Market Update September 9, 2021 |
 BTCMANAGER",multipart/related; boundary=1c6049513c2f53217153dbdfef04fd4f862db024513a26831061cb9b96c7
2021-09-10 16:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 16:18:41+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Celebrate Ganesh Chaturthi with special offers in Karnataka,"text/html;
	charset=""ISO-8859-1"""
2021-09-10 15:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 15:40:39+05:30,HDFC Bank <informations@hdfcbank.net>,"=?utf-8?B?RGVlcGFrIFMgTmFtYmlhciAsIEtub2NrIEtub2NrISBHcm9j?=
	=?utf-8?B?ZXJpZXMgZnJvbSBCaWdCYXNrZXQgYW5kIEJJRyBTQVZJTkdT?=
	=?utf-8?B?IGFyZSB3YWl0aW5nIGF0IHlvdXIgRG9vcnN0ZXAg8J+bkvCfmqo=?=","text/html;
	charset=""utf-8"""
2021-09-10 14:52:48+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 14:11:36+05:30,"""HDFC Bank Credit Card"" <hdfcbankcreditcard@gyftr.com>",Confidential: Your Gift Voucher from HDFC Bank Credit Card,"multipart/related;
 boundary=--boundary_978472_937185e3-21d3-4d86-ab0d-5004611822d1;
 type=""text/html"""
2021-09-10 14:00:41+05:30,Thrillophilia <info@thrillophilia.com>,Special Delivery: Thrilling trek inside =?UTF-8?B?8J+RiQ==?=,text/html; charset=us-ascii
2021-09-10 13:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 13:30:18+05:30,CRED <talk@cred.club>,get 6 million CRED members to thank you,text/html; charset=iso-8859-1
2021-09-10 13:00:26+05:30,HDFC Bank <informations@hdfcbank.net>,"=?utf-8?B?4q2Q77iPS2ljayBzdGFydCB0aGUgZmVzdGl2aXRpZXMgd2l0?=
	=?utf-8?B?aCB1cHRvIDIyLjUlIENBU0hCQUNLIG9uIHlvdXIg8J+SsyB4eDU=?=
	=?utf-8?B?MzQ0IQ==?=","text/html;
	charset=""utf-8"""
2021-09-10 12:52:48+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 12:02:04+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Up to 17.5% Cashback on select LG Products,"text/html;
	charset=""ISO-8859-1"""
2021-09-10 11:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 11:42:38+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_46851856_1164826355.1631254382271"""
2021-09-10 10:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 10:30:12+05:30,"""YES BANK"" <customer.communication@custcom.yesbank.email>",Get higher interest rates on savings account,"multipart/alternative;
	boundary=""----=_NextPart_469_394E6F98.394E6F98"""
2021-09-10 10:20:45+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Get Quick Loan of INR 23000 at 9.9% p.a.,"multipart/alternative;
	boundary=""----=_NextPart_680_9D40AE37.9D40AE37"""
2021-09-10 10:06:53+05:30,"""YES BANK CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Get Rs. 200 flat discount at bigbasket & bbdaily,"multipart/alternative;
	boundary=""----=_NextPart_931_9D340A31.9D340A31"""
2021-09-10 09:59:34+05:30,XDA <newsletter@xda-developers.com>,Epic asks Apple to reinstate Fortnite on iOS to abide by new Korean law,text/html; charset=UTF-8
2021-09-10 09:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 09:30:57+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>",Now get your vouchers via SMS & email,"multipart/alternative;
	boundary=""Ys9GNHpwP9eG=_?:"""
2021-09-10 09:28:14+05:30,HDFC Bank Smart Statement <hdfcbanksmartstatement@hdfcbank.net>,Email Account Statement of your HDFC Bank Account  ***3320 for the period 10-Aug-2021 TO 09-Sep-2021,"multipart/mixed; boundary=""{97373017-73ef-42ce-9b65-a78265abe7a8}"""
2021-09-10 08:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 08:02:22+05:30,"""Audible.in"" <newsletters@audible.in>","The Monk Who Sold His Ferrari, My Gita and more","multipart/alternative; 
	boundary=""----=_Part_802176_668334395.1631241142127"""
2021-09-10 07:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 07:40:30+05:30,CoinCodex <noreply@coincodex.com>,"=?utf-8?B?4q2Q?= Your Daily Crypto Recap (Sep 10, 2021).","multipart/alternative; 
	boundary=""----=_Part_28684_152077490.1631239829096"""
2021-09-10 07:00:03+05:30,Medium Daily Digest <noreply@medium.com>,"Get Better at Python f-strings | =?UTF-8?B?R8O2cmtlbQ==?= Arslan in
 Python in Plain English",multipart/alternative; boundary=111de19e482110c3b442ee77d977a957528e058e3f523b3075d4b5d58681
2021-09-10 06:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 06:27:33+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>",Up to 10% instant savings on Reliance Digital with Citi cards,"multipart/alternative;
	boundary=""J9IfVN1tpBDb=_?:"""
2021-09-10 05:59:58+05:30,"""Amazon.in"" <store-news@amazon.in>",Cosmic Byte Asteroid Laptop...,"multipart/alternative; 
	boundary=""----=_Part_664574_283924059.1631233797965"""
2021-09-10 04:12:15+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>",Limited period offer on Myntra! Get 10% savings exclusively with Citi cards,"multipart/alternative;
	boundary=""6l6G1KLmHGBX=_?:"""
2021-09-10 03:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 03:21:50+05:30,BSNL Care <CACMS@sdc.bsnl.co.in>,Your Telephone Bill generated in the month of Sep'2021,"multipart/mixed; boundary=""{849eae87-91b2-45d5-b983-60463e6f3805}"""
2021-09-10 01:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-10 00:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 23:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 22:59:18+05:30,HDFC Bank <informations@hdfcbank.net>,"=?utf-8?B?RGVlcGFrLCBHZXQgbW9uZXkgaW4gMTAgc2Vjb25kcyBhbmQg?=
	=?utf-8?B?ZnVsZmlsIGFsbCB5b3VyIHNwZW5kcyE=?=","text/html;
	charset=""utf-8"""
2021-09-09 22:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 22:28:36+05:30,=?utf-8?Q?Kashe?= <info@blumuslin.com>,=?utf-8?Q?Celebrate=20the=20festive=20season=20with=20Kash=C3=A9?=,"multipart/alternative; boundary=""_----------=_MCPart_1870696232"""
2021-09-09 22:26:38+05:30,CRED <talk@cred.club>,this week in finance: =?UTF-8?Q?don=E2=80=99t_shy_away_from_rent=0A?=,text/html; charset=us-ascii
2021-09-09 21:52:48+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 20:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 19:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 19:09:14+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Unlock Unlimited doctor consultations & Entertainment benefits with CPP,"text/html;
	charset=""ISO-8859-1"""
2021-09-09 18:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 18:29:46+05:30,"""HDFC Life"" <no-reply@reminders.hdfclife.com>","=?windows-1252?Q?Important!_Your_HDFC_Life_Policy=A021703949_is_?=
 =?windows-1252?Q?due_for_renewal_Premium.?=","multipart/alternative;
	charset=""windows-1252"";
	boundary=""----=_NextPart_547_399D5DE4.399D5DE4"""
2021-09-09 18:19:50+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","Dear Deepak S Nambiar, thank you for being an esteemed Citi customer. Exclusive cashback offer for you!","multipart/alternative;
	boundary=""fUrmp3N9Ir2K=_?:"""
2021-09-09 17:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 17:29:57+05:30,"""Nomics.com News"" <news@nomics.com>","ETH Up 1.82%, Bill Miller's Hedge Fund Sees Bitcoin Having
 'Significant Upside Potential' as Digital Gold =?UTF-8?B?4oCT?= Markets and
 Prices Bitcoin News",multipart/related; boundary=a38a255fe7ac85aa0b2ad9fefc20587d8b3c77eefcf925ee9797b06f4b46
2021-09-09 17:19:12+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>","Get 10% instant discount on groceries at Flipkart, with ICICI Bank Cards!","multipart/alternative;
	boundary=""b1_5983a1e6866ab356fcfb1a7576eb8ded"""
2021-09-09 16:53:59+05:30,TANGEDCO<info@tnebnet.org>,Current Consumption Charges,"text/html; name=""message.text""; charset=UTF-8"
2021-09-09 16:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 15:52:49+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 15:42:19+05:30,Netflix <info@mailer.netflix.com>,"Deepak, we've just added a documentary you might like","multipart/alternative; 
	boundary=""----=_Part_45674_1747968970.1631182338616"""
2021-09-09 14:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 14:22:08+05:30,MoneyTap <info@updates.moneytap.com>,"=?UTF-8?Q?MoneyTap_Weekly_Bulletin:_Guidelines_for_Ganesh_Chaturthi_?=
 =?UTF-8?Q?=F0=9F=99=8F?=","multipart/alternative;
	boundary=""b1_c4d32ca330697669483c791f6faf0110"""
2021-09-09 13:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 13:38:38+05:30,HDFC Bank <Information@hdfcbank.net>,"Deepak, Check your pre-approved Loan on Credit Card
 =?UTF-8?Q?xx5344=C2=A0=40Zero?= Processing Fee","multipart/alternative; boundary=""----sinikael-?=_1-272283552"""
2021-09-09 12:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 12:36:18+05:30,"""Amazon.in"" <order-update@amazon.in>",Delivered: Your Amazon package has been delivered.,"multipart/alternative; 
	boundary=""----=_Part_5038764_350527078.1631171177558"""
2021-09-09 11:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 11:49:05+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Avail 10X Reward Points this Ganesh Chaturthi,"multipart/alternative;
	boundary=""----=_NextPart_927_34704A64.34704A64"""
2021-09-09 10:56:28+05:30,XDA <newsletter@xda-developers.com>,"Nearby Share is starting to roll out group transfers and ""everyone"" device visibility",text/html; charset=UTF-8
2021-09-09 10:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 10:29:24+05:30,HDFC Bank <Information@hdfcbank.net>,"Card No.xx5344: Your voucher of =?UTF-8?Q?Rs=2E1000=C2=A0is?=
 here!","multipart/alternative; boundary=""----sinikael-?=_1-729985208"""
2021-09-09 10:02:35+05:30,"""Amazon.in Reviews"" <customer-reviews-messages@amazon.in>","Deepak Nambiar, did 'AmazonBasics Gaming Mouse Pad,Black' meet your
 expectations? Review it on Amazon","multipart/alternative; 
	boundary=""----=_Part_2598490_1885261289.1631161955383"""
2021-09-09 09:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 09:31:29+05:30,"""Amazon.in"" <shipment-tracking@amazon.in>",Your Amazon.in order #408-0884367-2906715 of 2 items,"multipart/alternative; 
	boundary=""----=_Part_3734080_2007492177.1631160088958"""
2021-09-09 08:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-09-09 07:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 6 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
